time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2020-10-24 08:16:01.941 UTC, , , , , , , , , ,125,3159893,14040, , ,3, ,9, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1377,1,744,744,1, ,2,4,1427,478939582464,57,57,57,57, , , , , ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1603527361227,,, , , , , , , , , ,3145728,1377,105,105,59,105, , , ,4,4,3,5, ,3,5, , , , , ,38,1, , , ,12288,3,1389,5, , , , , , ,15,203,275594304,-1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-10-24 08:17:01.943 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, ,47, , , , , , , , , ,7,7, , , , ,3,9, ,9, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,100,100,33,100, , , ,12,12,2,12, ,3,14, , , , , , , , , , ,4096,2,36078,12, , , , , , ,1,19,103284736,-1, , , , , , ,52, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,5, , ,8,5,4,1,3,2,1,6, , , , 
2020-10-24 08:18:01.945 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,21,21,6,21, , , , , , , , ,3,4, , , , , , , , , , , , , , , , , , , , , , ,104333312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:19:01.946 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,36,36,18,36, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,104333312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:20:01.948 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,37,37,22,37, , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , ,104333312,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:21:01.953 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,46,46,26,46, , , , , , , , ,3,4, , , , , , , , , , , , , , , , , , , , , , ,105381888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:22:01.955 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939516928,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,53,53,28,53, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,105381888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:23:01.957 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939512832,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,39,39,24,39, , , , , , , , ,3,4, , , , , , , , , , , , , , , , , , , , , , ,105381888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:24:01.960 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939512832,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,16,16,10,16, , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , ,105381888,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-24 08:25:01.961 UTC, , , , , , , , , ,589,3189845,42856,672, ,7, , , , , , , , , , , ,7,7, , , , ,3,9, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,37505,478939512832,30,30,30,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37505,1603527361227,,, , , , , , , , , ,3145728,37478,61,61,41,61, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,106430464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
