time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-10-22 09:09:45.554 UTC, , , , , , , , , ,589,3189573,42584,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,41083,3,40048,40048, , , , ,41510,69238153216,29,29,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41510,1571735025268,,, , , , , , , , , ,3145728,41483,11,11,3,11, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,137135304,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 09:10:45.555 UTC, , , , , , , , , ,589,3189573,42584,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,41083,3,40048,40048, , , , ,41510,69203562496,29,29,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41510,1571735025268,,, , , , , , , , , ,3145728,41483,3,3,1,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,139232456,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 09:11:45.558 UTC, , , , , , , , , ,589,3189573,42584,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,41083,3,40048,40048, , , , ,41510,69201924096,29,29,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41510,1571735025268,,, , , , , , , , , ,3145728,41483,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,139232456,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 09:12:45.570 UTC, , , , , , , , , ,589,3189573,42584,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,41083,3,40048,40048, , , , ,41510,69231906816,29,29,29,29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41510,1571735025268,,, , , , , , , , , ,3145728,41483,1,1,0,1, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,140281032,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 09:13:18.462 UTC, , , , , , , , , ,125,3174133,28280, , ,6, ,55,6,0.11, , , , , , , ,6,6, ,7, ,2,4,7, ,51,16, , , , , , , , , , , , , ,42890,4,41580,41580,1, ,5,10,42940,69230870528,28,28,28,28, , , , , ,6,102, , , , , , , , , , , , , , , , , , , , , , , , , ,42940,1571735598198,,, , , , , , , , , ,3145728,42890,2,2,1,2, , ,30,1,1,4,1, ,3,2, ,30, ,2048,1, , , , , ,199749,53,1430,1, , , , , , ,17,158,98356032,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-10-22 09:14:18.467 UTC, , , , , , , , , ,589,3189653,42664,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,24,11, , , , , , , , , , , , , ,42890,4,41580,41580, , , , ,43318,69230665728,28,28,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43318,1571735598198,,, , , , , , , , , ,3145728,43291,2,2,1,2, , ,13,2,2,3,2, ,3,5, ,13,1, , , , , , , ,20104,16,378,2, , , , , , , , ,118278976,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-10-22 09:15:18.470 UTC, , , , , , , , , ,589,3189653,42664,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,42890,4,41580,41580, , , , ,43318,69283745792,28,28,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43318,1571735598198,,, , , , , , , , , ,3145728,43291,3,3,1,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,119327552,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 09:16:18.035 UTC, , , , , , , , , ,125,3174213,28360, , ,6, ,55,6,0.11, , , , , , , ,6,6, ,7, ,2,4,7, ,53,17, , , , , , , , , , , , , ,44485,5,43388,43388,1,1,3,7,44535,69178490880,27,27,27,27, , , , , ,6,123, , , , , , , , , , , , , , , , , , , , , , , , , ,44535,1571735777781,,, , , , , , , , , ,3145728,44485,0,0,0,0, , ,31,1,1,4,1, ,3,2, ,31, ,2048,1, , , , , ,199857,54,1217,1, , , , , , ,16,164,139317616,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-10-22 09:17:18.036 UTC, , , , , , , , , ,589,3189733,42744,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,24,11, , , , , , , , , , , , , ,44485,5,43388,43388, , , , ,44914,69177839616,27,27,27,27, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44914,1571735777781,,, , , , , , , , , ,3145728,44887,2,2,0,2, , ,13,2,2,3,2, ,3,4, ,13,1, , , , , , , ,20104,16,379,2, , , , , , , , ,168677744,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-10-22 09:17:45.258 UTC, , , , , , , , , ,125,3174293,28440, , ,6,1,55,6,0.11, , , , , , , ,6,6, ,7,1,2,4,7, ,55,18, , , , , , , , , , , , , ,46401,6,44984,44984,1, ,5,10,46451,69176147968,26,26,26,26, , , , , ,6,141, , , , , , , , , , , , , , , , , , , , , , , , , ,46451,1571735865077,,, , , , , , , , , ,3145728,46401,0,0,0,0, , ,33,1,1,4,1, ,3,2, ,33, ,2048,1, , , , , ,201997,56,1537,1, , , , , , ,17,153,271327232,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-10-22 10:19:12.098 UTC, , , , , , , , , ,125,3174373,28520, , ,6, ,55,6,0.11, , , , , , , ,6,6, ,7, ,2,4,7, ,57,19, , , , , , , , , , , , , ,47868,7,46900,46900,1,3,1,5,47918,76191846400,26,26,26,26, , , , , ,6,162, , , , , , , , , , , , , , , , , , , , , , , , , ,47918,1571739551916,,, , , , , , , , , ,3145728,47868,2,2,1,2, , ,33,1,1,4,1, ,3,2, ,33, ,2048,1, , , , , ,200063,56,1088,1, , , , , , ,16,185,261551616,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-10-22 10:20:12.104 UTC, , , , , , , , , ,589,3189893,42904,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,2,3,9, ,24,11, , , , , , , , , , , , , ,47868,7,46900,46900, , , , ,48297,76191928320,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48297,1571739551916,,, , , , , , , , , ,3145728,48270,21,21,5,21, , ,13,2,2,3,2, ,3,5, ,13,1, , , , , , , ,20104,16,379,2, , , , , , , , ,305591808,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-10-22 10:21:12.107 UTC, , , , , , , , , ,589,3189893,42904,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,47868,7,46900,46900, , , , ,48297,76191191040,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48297,1571739551916,,, , , , , , , , , ,3145728,48270,21,21,8,21, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,306640384,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 10:22:12.110 UTC, , , , , , , , , ,589,3189893,42904,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,47868,7,46900,46900, , , , ,48297,76191719424,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48297,1571739551916,,, , , , , , , , , ,3145728,48270,3,3,2,3, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,306640384,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 10:23:12.112 UTC, , , , , , , , , ,589,3189893,42904,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,47868,7,46900,46900, , , , ,48297,76190887936,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48297,1571739551916,,, , , , , , , , , ,3145728,48270,16,16,6,16, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,308737536,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-10-22 10:24:12.115 UTC, , , , , , , , , ,589,3189893,42904,672, ,7, , , , , , , , , , , ,7,7, , , ,2,3,9, , , , , , , , , , , , , , , , ,47868,7,46900,46900, , , , ,48297,76190736384,26,26,26,26, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48297,1571739551916,,, , , , , , , , , ,3145728,48270,22,22,9,22, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,309786112,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
