time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2020-07-29 09:16:59.015 UTC, , ,1,2, , , , , ,589,3208797,61808,672, ,14, ,138,12,0.09, , , , , , , ,14,7, , ,2,10,9,8, ,25,11, , , , , , , , , , , , , ,1942734,748,1939898,1939898, , , , ,1943196,481990139904,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1943196,1596014158601,,, , , , , , , , , ,3145728,1943166,122,122,58,122, , ,26,2,2,3,2, ,3,4, ,26,1,4096,2,110,1, , , ,42634,27,295,1, , , , , , ,1,18,104828928,-1, , , , , , ,46, , , , , ,9, , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2020-07-29 09:17:59.023 UTC, , , , , , , , , ,589,3208797,61808,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1942734,748,1939898,1939898, , , , ,1943196,481990139904,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1943196,1596014158601,,, , , , , , , , , ,3145728,1943166,47,47,18,47, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,104828928,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:18:59.029 UTC, , , , , , , , , ,589,3208797,61808,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1942734,748,1939898,1939898, , , , ,1943196,481990139904,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1943196,1596014158601,,, , , , , , , , , ,3145728,1943166,0,0,0,0, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,105877504,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:19:59.033 UTC, , , , , , , , , ,589,3208797,61808,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1942734,748,1939898,1939898, , , , ,1943196,481990115328,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1943196,1596014158601,,, , , , , , , , , ,3145728,1943166,42,42,21,42, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,131043328,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:20:59.038 UTC, , , , , , , , , ,589,3208797,61808,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1942734,748,1939898,1939898, , , , ,1943196,481990115328,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1943196,1596014158601,,, , , , , , , , , ,3145728,1943166,28,28,16,28, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,132091904,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:21:20.115 UTC, , , , , , , , , ,125,3185397,39544, , ,11,3,65,11,0.17,3, , , , , ,2,11,6, ,7,1,10,9,6, ,1541,761, , , , , , , , , , , , , ,1945917,749,1943268,1943268,1,3,1,5,1945974,481990131712,5,5,5,5, , , , , ,238,14706, , , , , , , , , , , , , , , , , , , , , , , , , ,1945974,1596014479742,,, , , , , , , , , ,3145728,1945917,40,40,20,40, , ,781,1,1,4,1, ,3,2, ,781, ,12439,8,2778,1, , , ,4078918,1261, , , , , , , , ,17,223,199229440,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-07-29 09:22:20.123 UTC, , ,1,2, , , , , ,589,3208845,61856,672, ,14, ,138,12,0.09, , , , , , , ,14,7, , ,2,10,9,8, ,25,11, , , , , , , , , , , , , ,1945917,749,1943268,1943268, , , , ,1946379,481990111232,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1946379,1596014479742,,, , , , , , , , , ,3145728,1946349,104,104,35,104, , ,26,2,2,3,2, ,3,4, ,26,1,4096,2,110,1, , , ,42634,27,295,1, , , , , , , , ,224395264,-1, , , , , , ,46, , , , , ,9, , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2020-07-29 09:23:20.128 UTC, , , , , , , , , ,589,3208845,61856,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1945917,749,1943268,1943268, , , , ,1946379,481990111232,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1946379,1596014479742,,, , , , , , , , , ,3145728,1946349,52,52,21,52, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,225443840,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:24:20.130 UTC, , , , , , , , , ,589,3208845,61856,672, ,14, , , , , , , , , , , ,14,7, , , ,10,9,8, , , , , , , , , , , , , , , , ,1945917,749,1943268,1943268, , , , ,1946379,481990111232,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1946379,1596014479742,,, , , , , , , , , ,3145728,1946349,52,52,20,52, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,252706816,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-07-29 09:25:24.244 UTC, , , , , , , , , ,125,3187709,41856, , ,11,3,65,11,0.17, , , , , , , ,11,6, ,7,3,10,9,6, ,1543,762, , , , , , , , , , , , , ,1950558,750,1946451,1946451,1,2,3,8,1950615,482062307328,5,5,5,5, , , , , ,238,14724, , , , , , , , , , , , , , , , , , , , , , , , , ,1950615,1596014723731,,, , , , , , , , , ,3145728,1950558,32,32,16,32, , ,784,1,1,4,1, ,3,2, ,784, ,10487,8,4236,1, , , ,4085062,1264, , , , , , , , ,20,238,124405760,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
