time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2020-10-08 06:36:59.500 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479884521472,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,74,74,48,74, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,243269632,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:37:59.573 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885266944,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,26,26,21,26, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,254803968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , 
2020-10-08 06:38:59.574 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885262848,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,232,232,91,232, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,254803968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:39:59.577 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885262848,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,19,19,11,19, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,254803968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:40:59.580 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885262848,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,52,52,31,52, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,255852544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:41:59.581 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885262848,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,43,43,37,43, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,255852544,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:42:59.582 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885262848,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,59,59,35,59, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,273678336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:43:59.586 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885258752,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,64,64,26,64, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,275775488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:44:59.589 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885258752,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,49,49,23,49, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,286261248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2020-10-08 06:45:59.594 UTC, , , , , , , , , ,589,3213549,66560,672, ,17, , , , , , , , , , ,1,17,7, , , ,14,12,8, , , , , , , , , , , , , , , , ,2760780,1028,2758719,2758719, , , , ,2761242,479885258752,5,5,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2761242,1602137038833,,, , , , , , , , , ,3145728,2761212,37,37,16,37, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,286261248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
