time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2019-11-20 13:12:17.820 UTC, , , , , , , , , ,125,3173221,27368, , ,6,3,55,6,0.11,3, , , , , ,2,6,6, ,7,1,5,4,7, ,271,126, , , , , , , , , , , , , ,291952,114,289181,289181,1,3,2,7,292007,84565905408,8,8,8,8, , , , , ,36,2247, , , , , , , , , , , , , , , , , , , , , , , , , ,292007,1574255537279,,, , , , , , , , , ,3145728,291952,15,15,7,15, , ,141,1,1,4,1, ,3,2, ,141, ,2048,1, , , , , ,704539,224,2897,1, , , , , , ,17,189,110864904,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-11-20 13:13:17.825 UTC, , , , , , , , , ,589,3191741,44752,672, ,7, ,40,1,0.03, , , , , , , ,7,7, , ,2,3,3,9, ,25,11, , , , , , , , , , , , , ,291952,114,289181,289181, , , , ,292410,84565303296,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,292410,1574255537279,,, , , , , , , , , ,3145728,292380,5,5,4,5, , ,15,2,2,3,2, ,3,4, ,15,1, , , , , , , ,24202,18,403,2, , , , , , , , ,125544968,-1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-11-20 13:15:27.438 UTC, , , , , , , , , ,125,3176621,30768, , ,6,3,55,6,0.11, , , , , , , ,6,6, ,7,3,5,4,7, ,273,127, , , , , , , , , , , , , ,296267,115,292481,292481,1,2,2,6,296322,84563959808,8,8,8,8, , , , , ,36,2268, , , , , , , , , , , , , , , , , , , , , , , , , ,296322,1574255727138,,, , , , , , , , , ,3145728,296267,20,20,10,20, , ,144,1,1,4,1, ,3,2, ,144, ,2048,1, , , , , ,708743,227,3912,1, , , , , , ,16,150,249954376,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-11-20 13:16:27.460 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,5,3,9, ,24,11, , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84563927040,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,3,3,2,3, , ,13,2,2,3,2, ,3,4, ,13,1, , , , , , , ,20106,16,403,2, , , , , , ,1,14,111654032,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-11-20 13:17:27.485 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84563107840,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,32,32,11,32, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,111654032,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-11-20 13:18:27.508 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84562796544,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,21,21,6,21, , , , , , , , ,3,4, , ,1, , , , , , , , , , , , , , , , , , , ,115848336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , 
2019-11-20 13:19:27.514 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84562780160,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,4,4,2,4, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,117945488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-11-20 13:20:27.537 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84562444288,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,4,4,3,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,118994064,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-11-20 13:21:27.547 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,296267,115,292481,292481, , , , ,296725,84562374656,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,296725,1574255727138,,, , , , , , , , , ,3145728,296695,4,4,1,4, , , , , , , , ,3,3, , ,1, , , , , , , , , , , , , , , , , , , ,120042640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-11-20 13:23:07.430 UTC, , , , , , , , , ,125,3173285,27432, , ,6,2,55,6,0.11,2, , , , , ,2,6,6, ,7, ,5,4,7, ,275,128, , , , , , , , , , , , , ,299258,116,296796,296796,1,3,2,7,299313,84569927680,8,8,8,8, , , , , ,37,2286, , , , , , , , , , , , , , , , , , , , , , , , , ,299313,1574256187111,,, , , , , , , , , ,3145728,299258,4,4,2,4, , ,142,1,1,4,1, ,3,2, ,142, ,2048,1, , , , , ,719087,227,2588,1, , , , , , ,16,166,254318592,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-11-20 13:24:07.449 UTC, , , , , , , , , ,589,3191853,44864,672, ,7, ,40,1,0.03, , , , , , , ,7,7, , ,2,3,3,9, ,25,11, , , , , , , , , , , , , ,299258,116,296796,296796, , , , ,299716,84569837568,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,299716,1574256187111,,, , , , , , , , , ,3145728,299686,2,2,1,2, , ,15,2,2,3,2, ,3,4, ,15,1, , , , , , , ,24202,18,403,2, , , , , , ,1,17,109866280,-1, , , , , , ,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-11-20 13:26:05.620 UTC, , , , , , , , , ,125,3176621,30768, , ,6,3,55,6,0.11,1, , , , , , ,6,6, ,7,3,5,4,7, ,277,129, , , , , , , , , , , , , ,305071,117,299787,299787,1,1,3,7,305126,84569485312,8,8,8,8, , , , , ,37,2307, , , , , , , , , , , , , , , , , , , , , , , , , ,305126,1574256365370,,, , , , , , , , , ,3145728,305071,4,4,2,4, , ,146,1,1,4,1, ,3,2, ,146, ,2048,1, , , , , ,725331,231,5410,1, , , , , , ,16,157,251658240,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-11-20 13:27:05.629 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,5,3,9, ,24,11, , , , , , , , , , , , , ,305071,117,299787,299787, , , , ,305529,84569120768,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,305529,1574256365370,,, , , , , , , , , ,3145728,305499,2,2,1,2, , ,13,2,2,3,2, ,3,5, ,13,1, , , , , , , ,20106,16,403,2, , , , , , ,1,13,118489088,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
2019-11-20 13:28:05.636 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, , , , , , , , , , , ,7,7, , , ,5,3,9, , , , , , , , , , , , , , , , ,305071,117,299787,299787, , , , ,305529,84570415104,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,305529,1574256365370,,, , , , , , , , , ,3145728,305499,3,3,2,3, , , , , , , , ,3,2, , ,1, , , , , , , , , , , , , , , , , , , ,118489088,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , 
2019-11-20 13:28:57.210 UTC, , , , , , , , , ,125,3176621,30768, , ,6,1,55,6,0.11,1, , , , , , ,6,6, ,7,1,5,4,7, ,279,130, , , , , , , , , , , , , ,307173,118,305600,305600,1,3,2,7,307228,84569993216,8,8,8,8, , , , , ,38,2325, , , , , , , , , , , , , , , , , , , , , , , , , ,307228,1574256536954,,, , , , , , , , , ,3145728,307173,6,6,3,6, , ,145,1,1,4,1, ,3,2, ,145, ,2048,1, , , ,1, ,740246,233,1699,1, , , , , , ,16,201,196712512,-1, , , , , , ,48, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2019-11-20 13:29:57.228 UTC, , , , , , , , , ,589,3192141,45152,672, ,7, ,38,1,0.03, , , , , , , ,7,7, , , ,5,3,9, ,24,11, , , , , , , , , , , , , ,307173,118,305600,305600, , , , ,307631,84569849856,8,8,8,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,307631,1574256536954,,, , , , , , , , , ,3145728,307601,5,5,3,5, , ,13,2,2,3,2, ,3,5, ,13,1, , , , , , , ,20106,16,403,2, , , , , , , , ,248092736,-1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1, , ,8,1,1,1,1,2,3,4, , , , 
